학교명,학교 영문명,본분교구분명,대학구분명,학교구분명,설립형태구분명,시도코드,시도명,소재지도로명주소,소재지지번주소,도로명우편번호,소재지우편번호,홈페이지주소,대표전화번호,대표팩스번호,설립일자,기준연도,데이터기준일자,제공기관코드,제공기관명,주소_clean,sido,sigungu,카운트지역
부산대학교 환경대학원,Graduate School Of Environment,본교,대학원,특수대학원,국립,26,부산광역시,부산광역시 금정구 부산대학로 63번길 부산대학교 환경대학원,,46241,,www.pegr.pusan.ac.kr,051-510-1395,051-514-0498,1989-03-01,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 금정구 부산대학로 63번길 부산대학교 환경대학원,부산광역시,금정구,부산광역시
부산디지털대학교 휴먼서비스대학원,Busandigital University Graduate School Of Human Service,본교,대학원,특수대학원,사립,26,부산광역시,"부산광역시 사상구 주례로 57 (주례동, 부산디지털대학교)",,47011,,grad.bdu.ac.kr,051-320-2785,051-320-2787,2013-03-01,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 사상구 주례로 57,부산광역시,사상구,부산광역시
부산외국어대학교 교육대학원,"Busan University Of Foreign Studies, Graduate School Of Education Busan University Of Foreign Studies",본교,대학원,특수대학원,사립,26,부산광역시,"부산광역시 금정구 금샘로485번길 65 (남산동, 부산외국어대학교)",,46234,,edu.bufs.ac.kr/edu/,051-509-5141,051-509-5147,1981-12-26,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 금정구 금샘로485번길 65,부산광역시,금정구,부산광역시
부산외국어대학교 글로벌골프대학원,"Busan University Of Foreign Studies, Graduate School Of Global Golf",본교,대학원,특수대학원,사립,26,부산광역시,"부산광역시 금정구 금샘로485번길 65 (남산동, 부산외국어대학교)",,46234,,golf.bufs.ac.kr/golf/,051-509-5143,051-509-5147,2016-03-01,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 금정구 금샘로485번길 65,부산광역시,금정구,부산광역시
부산외국어대학교 대학원,"Busan University Of Foreign Studies, Graduate School",본교,대학원,일반대학원,사립,26,부산광역시,"부산광역시 금정구 금샘로485번길 65 (남산동, 부산외국어대학교)",,46234,,gra.bufs.ac.kr/gra/,051-509-5141,051-509-5147,1988-11-30,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 금정구 금샘로485번길 65,부산광역시,금정구,부산광역시
목원대학교 산업정보언론대학원,The Grdauate School Of Industry Information And Journalism Mokwon University,본교,대학원,특수대학원,사립,30,대전광역시,"대전광역시 서구 도안북로 88 (도안동, 목원대학교)",,35349,,home.mokwon.ac.kr/~gii/,042-829-7040,042-829-7058,1997-10-25,2024,2025-01-08,B340014,한국대학교육협의회,대전광역시 서구 도안북로 88,대전광역시,서구,대전광역시
목원대학교 신학대학원,Graduate School of Theology Mokwon University,본교,대학원,특수대학원,사립,30,대전광역시,"대전광역시 서구 도안북로 88 (도안동, 목원대학교)",,35349,,www.mokwon.ac.kr/theo/,042-829-7050,042-829-7054,1981-11-25,2024,2025-01-08,B340014,한국대학교육협의회,대전광역시 서구 도안북로 88,대전광역시,서구,대전광역시
목원대학교 웨슬리신학대학원,Wesley Graduate School of Thelology Mokwon University,본교,대학원,특수대학원,사립,30,대전광역시,대전광역시 서구 도안북로 88 (도안동),,35349,,www.mokwon.ac.kr/theo/,042-829-7050,042-829-7054,1981-11-25,2024,2025-01-08,B340014,한국대학교육협의회,대전광역시 서구 도안북로 88,대전광역시,서구,대전광역시
목원대학교 일반대학원,The Graduate School Of Mokwon University,본교,대학원,일반대학원,사립,30,대전광역시,"대전광역시 서구 도안북로 88 (도안동, 목원대학교)",,35349,,www.mokwon.ac.kr/gs/,042-829-7040,042-829-7058,1980-11-03,2024,2025-01-08,B340014,한국대학교육협의회,대전광역시 서구 도안북로 88,대전광역시,서구,대전광역시
배재대학교 교육대학원,"Graduate School Of Education, Pai Chai University",본교,대학원,특수대학원,사립,30,대전광역시,"대전광역시 서구 배재로 155-40 (도마동, 배재대학교)",,35345,,edu.pcu.ac.kr/,042-520-5524,070-4850-8309,2009-03-01,2024,2025-01-08,B340014,한국대학교육협의회,대전광역시 서구 배재로 155-40,대전광역시,서구,대전광역시
배재대학교 국방정책대학원,Graduate School of Defense Policy,본교,대학원,특수대학원,사립,30,대전광역시,대전광역시 서구 배재로 155-40 (도마동),,35345,,개편중,042-520-5117,070-4850-8309,2024-03-01,2024,2025-01-08,B340014,한국대학교육협의회,대전광역시 서구 배재로 155-40,대전광역시,서구,대전광역시
배재대학교 국제통상대학원,"Graduate School Of International Business & Commerce, Pai Chai University",본교,대학원,특수대학원,사립,30,대전광역시,"대전광역시 서구 배재로 155-40 (도마동, 배재대학교)",,35345,,sgraduate.pcu.ac.kr/,042-520-5524,070-4850-8309,1996-11-02,2024,2025-01-08,B340014,한국대학교육협의회,대전광역시 서구 배재로 155-40,대전광역시,서구,대전광역시
배재대학교 대학원,Graduate School Of Pai Chai University,본교,대학원,일반대학원,사립,30,대전광역시,"대전광역시 서구 배재로 155-40 (도마동, 배재대학교)",,35345,,graduate.pcu.ac.kr,042-520-5262,070-4850-8309,1987-11-09,2024,2025-01-08,B340014,한국대학교육협의회,대전광역시 서구 배재로 155-40,대전광역시,서구,대전광역시
배재대학교 법무행정대학원,"Graduate School Of Law And Public Administration, Pai Chai University",본교,대학원,특수대학원,사립,30,대전광역시,"대전광역시 서구 배재로 155-40 (도마동, 배재대학교)",,35345,,sgraduate.pcu.ac.kr/,042-520-5524,070-4850-8309,2009-03-01,2024,2025-01-08,B340014,한국대학교육협의회,대전광역시 서구 배재로 155-40,대전광역시,서구,대전광역시
배재대학교 정보통신대학원,"Graduate School Of Information And Communications, Pai Chai University",본교,대학원,특수대학원,사립,30,대전광역시,"대전광역시 서구 배재로 155-40 (도마동, 배재대학교)",,35345,,sgraduate.pcu.ac.kr,042-520-5524,070-4850-8309,1997-10-25,2024,2025-01-08,B340014,한국대학교육협의회,대전광역시 서구 배재로 155-40,대전광역시,서구,대전광역시
배재대학교 컨설팅대학원,"Graduate School Of Consulting, Pai Chai University",본교,대학원,특수대학원,사립,30,대전광역시,"대전광역시 서구 배재로 155-40 (도마동, 배재대학교)",,35345,,sgraduate.pcu.ac.kr,042-520-5524,042-520-5798,2010-03-01,2024,2025-01-08,B340014,한국대학교육협의회,대전광역시 서구 배재로 155-40,대전광역시,서구,대전광역시
배재대학교 한류문화산업대학원,"Graduate School Of Hallyu Culture Industry, Pai Chai University",본교,대학원,특수대학원,사립,30,대전광역시,"대전광역시 서구 배재로 155-40 (도마동, 배재대학교)",,35345,,sgraduate.pcu.ac.kr/,042-520-5524,070-4850-8309,2012-03-01,2024,2025-01-08,B340014,한국대학교육협의회,대전광역시 서구 배재로 155-40,대전광역시,서구,대전광역시
동아대학교 산업정보대학원,The Graduate School Of Industry And Information,본교,대학원,특수대학원,사립,26,부산광역시,부산광역시 사하구 낙동대로 550 (하단동),,49315,,dgsi.donga.ac.kr,051-200-5802,051-200-5805,2004-07-27,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 사하구 낙동대로 550,부산광역시,사하구,부산광역시
동아대학교 예술대학원,The Graduate School Of Art,본교,대학원,특수대학원,사립,26,부산광역시,"부산광역시 서구 대신공원로 32 (동대신동3가, 동아대학교구덕캠퍼스)",,49201,,gr-art.donga.ac.kr/,051-200-1792,051-200-1705,2001-07-26,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 서구 대신공원로 32,부산광역시,서구,부산광역시
동아대학교 의학전문대학원,Dong-A University School Of Medicine,본교,대학원,전문대학원,사립,26,부산광역시,"부산광역시 서구 대신공원로 32 (동대신동3가, 동아대학교구덕캠퍼스)",,49201,,www.donga.ac.kr/,051-240-2903,051-243-0116,2006-02-16,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 서구 대신공원로 32,부산광역시,서구,부산광역시
동양대학교 교육대학원,Dongyang University Graduate School Of Education,본교,대학원,특수대학원,사립,47,경상북도,"경상북도 영주시 풍기읍 동양대로 145 (산법리, 동양대학교)",,36040,,www.dyu.ac.kr,054-630-1060,054-637-7221,1999-11-19,2024,2025-01-08,B340014,한국대학교육협의회,경상북도 영주시 풍기읍 동양대로 145,경상북도,영주시,영주시
동양대학교 일반대학원,Dongyang University Graduate School,본교,대학원,일반대학원,사립,47,경상북도,"경상북도 영주시 풍기읍 동양대로 145 (산법리, 동양대학교)",,36040,,www.dyu.ac.kr,054-630-1060,054-637-7221,1999-11-02,2024,2025-01-08,B340014,한국대학교육협의회,경상북도 영주시 풍기읍 동양대로 145,경상북도,영주시,영주시
동양대학교 정보대학원,Dongyang University Graduate School Of Information,본교,대학원,특수대학원,사립,47,경상북도,"경상북도 영주시 풍기읍 동양대로 145 (산법리, 동양대학교)",,36040,,www.dyu.ac.kr,054-630-1060,054-637-7221,1997-10-25,2024,2025-01-08,B340014,한국대학교육협의회,경상북도 영주시 풍기읍 동양대로 145,경상북도,영주시,영주시
동의대학교 경영대학원,"Graduate School Of Business Administration, Dong-Eui University",본교,대학원,특수대학원,사립,26,부산광역시,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교)",,47340,,www.deu.ac.kr,051-890-1400,0505-182-6858,1999-11-02,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 부산진구 엄광로 176,부산광역시,부산진구,부산광역시
동의대학교 교육대학원,"Graduate School Of Education, Dong-Eui University",본교,대학원,특수대학원,사립,26,부산광역시,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교)",,47340,,www.deu.ac.kr,051-890-1198,0502-600-9385,1999-11-19,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 부산진구 엄광로 176,부산광역시,부산진구,부산광역시
동의대학교 국가안전정책대학원,National Safety & Security Policy General Service,본교,대학원,특수대학원,사립,26,부산광역시,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교)",,47340,,safety.deu.ac.kr/safety,051-890-1852,0505-182-6954,2015-10-15,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 부산진구 엄광로 176,부산광역시,부산진구,부산광역시
동의대학교 대학원,Graduate School Of Dong-Eui University,본교,대학원,일반대학원,사립,26,부산광역시,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교)",,47340,,grd.deu.ac.kr/grd,051-890-1170,0502-600-9381,1983-10-29,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 부산진구 엄광로 176,부산광역시,부산진구,부산광역시
동의대학교 부동산대학원,Graduate School Of Real Estate,본교,대학원,특수대학원,사립,26,부산광역시,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교)",,47340,,realestate.deu.ac.kr,051-890-4260,0505-182-6979,2018-03-01,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 부산진구 엄광로 176,부산광역시,부산진구,부산광역시
동의대학교 산업문화대학원,"Graduate School Of Industry & Culture, Dong-Eui University",본교,대학원,특수대학원,사립,26,부산광역시,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교)",,47340,,www.deu.ac.kr,051-890-1190,0505-182-6903,1991-11-15,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 부산진구 엄광로 176,부산광역시,부산진구,부산광역시
동의대학교 영상정보대학원,"Graduate School Of Visual Media & Information Technology, Dong-Eui University",본교,대학원,특수대학원,사립,26,부산광역시,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교)",,47340,,www.deu.ac.kr,051-890-1114,051-890-1234,2000-07-18,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 부산진구 엄광로 176,부산광역시,부산진구,부산광역시
동의대학교 행정대학원,"Graduate School Of Public Administration, Dong-Eui University",본교,대학원,특수대학원,사립,26,부산광역시,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교)",,47340,,www.deu.ac.kr,051-890-1114,051-890-1234,1984-11-27,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 부산진구 엄광로 176,부산광역시,부산진구,부산광역시
동의대학교 행정복지대학원,Graduate School Of Public Administration And Social Welfare,본교,대학원,특수대학원,사립,26,부산광역시,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교)",,47340,,www.deu.ac.kr,051-890-1176,0505-182-6923,1984-11-27,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 부산진구 엄광로 176,부산광역시,부산진구,부산광역시
동명대학교 복지산업대학원,Graduate School Of Welfare Industry,본교,대학원,특수대학원,사립,26,부산광역시,"부산광역시 남구 신선로 428 (용당동, 동명대학교)",,48520,,wigs.tu.ac.kr,051-629-1000,051-629-0619,2006-03-01,2024,2025-01-08,B340014,한국대학교육협의회,부산광역시 남구 신선로 428,부산광역시,남구,부산광역시
